kingdom	phylum	ERR2098365	ERR2098366	ERR2098367	ERR2098368	ERR2098369	ERR2098370	ERR2098371	ERR2098372	ERR2098373	ERR2098374	ERR2098375	ERR2098376	ERR2098377	ERR2098378	ERR2098379	ERR2098380	ERR2098381	ERR2098382	ERR2098383	ERR2098384	ERR2098385	ERR2098386	ERR2098387	ERR2098388	ERR2098389	ERR2098390	ERR2098391	ERR2098392	ERR2098393	ERR2098394	ERR2098395	ERR2098396	ERR2098397	ERR2098398	ERR2098399	ERR2098400	ERR2098401	ERR2098402	ERR2098403	ERR2098404	ERR2098405	ERR2098406	ERR2098407	ERR2098408	ERR2098409	ERR2098410	ERR2098411	ERR2098412	ERR2098413	ERR2098414	ERR2098415	ERR2098416	ERR2098417	ERR2098418	ERR2098419	ERR2098420	ERR2098421	ERR2098422	ERR2098423	ERR2098424	ERR2098425	ERR2098426	ERR2098427	ERR2098428	ERR2098429	ERR2098430	ERR2098431	ERR2098432	ERR2098433	ERR2098434	ERR2098435	ERR2098436	ERR2098437	ERR2098438	ERR2098439	ERR2098440	ERR2098441	ERR2098442	ERR2098443	ERR2098444	ERR2098445	ERR2098446	ERR2098447	ERR2098448	ERR2098449	ERR2098450	ERR2098451	ERR2098452	ERR2098453	ERR2098454	ERR2098455	ERR2098456	ERR2098457	ERR2098458	ERR2098459	ERR2098460	ERR2098461	ERR2098462	ERR2098463	ERR2098464	ERR2098465	ERR2098466	ERR2098467	ERR2098468	ERR2098469	ERR2098470	ERR2098471	ERR2098472	ERR2098473	ERR2098474	ERR2098475	ERR2098476	ERR2098477	ERR2098478	ERR2098479	ERR2098480	ERR2098481	ERR2098482	ERR2098483	ERR2098484	ERR2098485	ERR2098486	ERR2098487	ERR2098488	ERR2098489	ERR2098490	ERR2098491	ERR2098492	ERR2098493	ERR2098494	ERR2098495	ERR2098496	ERR2098497	ERR2098498	ERR2098499	ERR2098500	ERR2098501	ERR2098502	ERR2098503	ERR2098504	ERR2098505	ERR2098506	ERR2098507	ERR2098508	ERR2098509	ERR2098510	ERR2098511	ERR2098512	ERR2098513	ERR2098514	ERR2098515	ERR2098516	ERR2098517	ERR2098518	ERR2098519	ERR2098520	ERR2098521	ERR2098522	ERR2098523	ERR2098524	ERR2098525	ERR2098526	ERR2098527	ERR2098528	ERR2098529	ERR2098530	ERR2098531	ERR2098532	ERR2098533	ERR2098534	ERR2098535	ERR2098536	ERR2098537	ERR2098538	ERR2098539	ERR2098540	ERR2098541	ERR2098542	ERR2098543	ERR2098544	ERR2098545	ERR2098546	ERR2098547	ERR2098548	ERR2098549	ERR2098550	ERR2098551	ERR2098552	ERR2098553	ERR2098554	ERR2098555	ERR2098556	ERR2098557	ERR2098558	ERR2098559	ERR2098560	ERR2098561	ERR2098562	ERR2098563	ERR2098564	ERR2098565	ERR2098566	ERR2098567	ERR2098568	ERR2098569	ERR2098570	ERR2098571	ERR2098572	ERR2098573	ERR2098574	ERR2098575	ERR2098576	ERR2098577	ERR2098578	ERR2098579	ERR2098580	ERR2098581	ERR2098582	ERR2098583	ERR2098584	ERR2098585	ERR2098586	ERR2098587	ERR2098588	ERR2098589	ERR2098590	ERR2098591	ERR2098592	ERR2098593	ERR2098594	ERR2098595	ERR2098596	ERR2098597	ERR2098598	ERR2098599	ERR2098600	ERR2098601	ERR2098602	ERR2098603	ERR2098604	ERR2098605	ERR2098606	ERR2098607	ERR2098608	ERR2098609	ERR2098610	ERR2098611	ERR2098612	ERR2098613	ERR2098614	ERR2098615	ERR2098616	ERR2098617	ERR2098618	ERR2098619	ERR2098620	ERR2098621	ERR2098622	ERR2196983	ERR2196984	ERR2196985	ERR2196986	ERR2196987	ERR2196988	ERR2196989	ERR2196990	ERR2196991	ERR2196992	ERR2196993	ERR2196994	ERR2196995
Eukaryota	Nematoda	0	1	1	2	0	1	6	1	9	9	5	36	4	233	0	0	2	3	3	5	191	247	144	2	0	2	3	3	7	317	212	172	150	1	0	0	0	1	9	1	9	124	109	0	0	12	15	604	540	465	578	574	538	447	445	479	360	259	726	740	410	493	778	1442	364	277	188	332	460	348	221	473	296	241	314	252	184	350	338	542	481	763	959	1565	848	242	184	164	106	604	285	36	54	39	45	8	60	8	76	55	22	132	125	6	40	343	23	22	62	89	90	127	198	414	416	18	19	28	42	48	42	262	70	546	65	459	182	19	17	21	33	73	53	158	15	110	475	421	26	30	149	79	8	13	368	180	109	627	203	614	152	216	1	2	2	0	0	2	0	3	4	1	40	0	1	4	3	1	2	6	16	31	1	1	0	0	0	0	4	15	6	5	0	0	1	2	1	0	4	3	20	15	4	0	2	3	0	0	43	14	9	7	37	0	0	94	128	87	138	76	128	101	332	341	81	331	56	66	116	281	303	371	245	411	452	55	40	40	94	140	106	264	284	298	207	34	40	47	87	191	138	259	141	406	350	80	55	439	315	7	36	286	134	214	156	509	227	144	6	0	2	39	148	86	27	0	8	0	0	1	1
Eukaryota	Nematomorpha	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	1	0	2	0	1	0	0	0	0	1	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	2	1	0	0	4	0	0	3	0	4	0	0	0	0	0	0	1	0	5	0	1	0	0	0	0	0	1	0	1	0	2	1	1	0	0	0	1	0	0	0	0	1	1	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	1	2	0	0	0	1	4	1	2	2	2	0	0	0	0	0	0	1	3	2	1	1	0	0	2	1	1	0	1	0	2	0	0	3	1	0	0	2	0	0	1	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	Nemertea	0	0	0	0	0	0	0	0	1	0	1	1	1	13	0	0	0	0	2	1	1	6	9	0	0	0	0	1	0	37	8	71	11	1	2	0	0	0	0	0	0	24	76	3	7	13	45	1	2	0	1	0	1	1	1	5	14	344	0	49	4	9	154	93	19	43	5	1	22	1	4	319	14	309	66	817	10	7	2	0	1	57	70	12	2	383	1571	354	437	3058	2616	10	11	6	3	2	8	2	4	9	6	12	6	4	3	464	0	32	9	14	87	45	53	49	51	2	3	1	3	81	11	148	33	124	334	545	12	2	2	3	6	34	11	17	4	25	885	3028	150	167	831	962	1	0	455	73	156	260	14	1008	10	8	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	12	31	1	4	7	12	0	0	1	0	1	1	8	0	0	24	46	35	5	5	7	17	65	28	23	586	17	127	46	50	444	142	64	70	68	3	46	1	24	291	54	213	102	572	16	8	7	2	26	100	36	26	26	1011	3487	506	624	3240	4325	2	1	455	79	187	18	1133	12	7	45	0	0	83	5	40	117	1	23	0	0	0	0
Eukaryota	Neocallimastigomycota	2	0	1	2	3	1	2	4	4	1	4	4	3	3	0	1	6	9	5	15	6	4	0	0	0	3	5	2	6	5	3	0	6	2	0	3	1	1	13	3	3	2	3	1	1	19	11	0	0	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	2	1	1	0	0	0	0	0	0	1	0	0	1	2	0	0	1	0	0	1	1	0	2	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	1	0	0	0	1	1	1	0	0	3	2	2	0	0	0	1	0	0	0	1	1	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	4	2	7	3	0	1	7	8	5	4	0	1	1	0	1	2	3	6	2	0	0	0	3	0	1	1	3	4	2	2	1	1	1	3	13	11	7	0	0	0	1	2	1	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	Onychophora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	7	6	3	9	20	7	15	3	20	40	2	11	13	10	9	7	10	14	25	19	4	2	7	1	2	0	4	6	2	4	8	26	4	29	2	2	3	1	1	9	6	16	12	47	10	4	2	3	6	11	1	0	6	6	11	17	7	12	35	56	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8	14	10	6	14	7	4	26	12	11	10	13	7	21	38	52	80	2	5	9	10	4	2	7	12	10	6	10	4	3	6	6	6	3	15	7	20	18	9	4	6	6	34	25	3	0	4	2	6	7	5	45	20	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	Orthonectida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	1	1	0	0	0	3	9	0	11	0	31	1	2	0	5	0	49	25	1	6	13	12	9	5	10	0	3	3	11	26	5	1	0	0	0	2	0	0	0	0	0	0	2	0	1	1	0	1	3	1	0	4	2	0	0	4	13	8	5	1	4	1	3	0	11	6	4	7	2	3	7	9	6	1	6	0	2	2	2	9	2	8	2	2	0	0	11	6	0	1	1	11	0	11	10	2	2	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	3	3	5	3	1	3	4	3	1	1	4	13	13	14	31	15	10	2	5	1	10	1	19	27	3	15	7	21	17	3	13	2	2	4	2	16	13	5	2	1	1	14	10	2	0	2	8	4	5	3	3	6	0	0	2	3	0	2	5	0	0	0	0	0	0
Eukaryota	Phaeophyceae	5	4	0	4	4	10	1	4	12	3	2	4	8	5	3	4	3	6	12	3	4	4	11	2	4	1	6	13	4	2	3	1	9	0	1	4	0	1	11	4	5	2	2	8	5	17	17	10	27	5	18	8	36	10	30	20	2	101	2	2	10	112	86	50	64	71	64	2	1	2	114	74	92	59	55	24	59	1	11	8	1	55	126	189	41	62	23	8	2	99	36	13	18	17	39	4	17	22	71	12	12	34	20	7	15	284	5	6	12	73	87	69	61	150	1311	7	11	5	38	31	44	172	105	198	62	130	94	7	4	3	22	29	24	66	17	50	476	66	10	8	51	42	4	6	286	94	122	251	86	353	57	49	3	7	3	28	7	27	0	21	10	0	400	2	1	4	39	30	49	123	328	2411	2	2	0	8	9	9	289	234	179	160	3	0	3	5	9	11	17	9	690	102	0	2	14	14	0	2	333	114	221	106	511	0	0	49	36	31	64	29	49	35	66	37	23	96	10	11	57	172	185	140	56	55	267	21	17	12	60	69	82	68	49	39	49	13	9	14	29	60	45	97	77	114	30	15	18	157	163	2	26	90	43	58	32	117	100	38	21	1	7	28	5	23	204	1	29	1	1	6	8
Eukaryota	Picozoa	11	16	16	9	18	13	6	9	9	4	17	18	20	7	5	9	29	17	20	17	9	3	1	7	13	3	11	12	17	9	1	2	15	2	3	7	9	27	7	8	10	7	2	4	9	22	42	372	543	313	323	499	234	239	619	382	933	78	326	914	1444	1795	2790	654	226	40	2	327	292	152	1247	1034	779	45	15	18	80	170	343	304	223	838	1658	2978	1127	33	62	496	392	2245	1617	497	574	390	416	272	580	174	276	283	288	536	294	386	819	89	290	326	1146	856	1868	921	182	61	12	217	192	93	350	497	318	84	15	37	0	29	141	157	153	60	225	509	290	982	421	700	127	189	288	220	1303	1315	4	7	90	189	40	50	102	103	1569	3375	3	10	4	4	2	0	2	3	4	5	1	2	8	16	8	11	5	2	1	0	5	2	2	3	3	2	1	1	0	3	1	4	3	4	7	2	5	6	1	3	9	5	13	13	0	0	2	4	1	1	2	23	4	1497	2279	1405	1475	1364	1057	892	2588	1186	2732	108	1198	1311	4200	3964	7349	3527	272	54	19	819	814	471	992	1803	1120	83	52	18	183	366	499	271	782	1660	883	2215	2389	139	205	1304	1015	5313	5526	7	2	94	181	43	142	134	2345	2517	5	2	30	23	160	439	34	84	474	0	1	1184	1511
Eukaryota	Pinguiophyceae	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	3	3	0	0	3	1	0	0	1	0	4	12	3	2	4	1	0	2	0	1	8	6	14	1	3	1	1	1	0	3	2	7	24	14	11	1	0	0	2	22	6	34	42	44	38	4	24	10	26	36	11	49	29	21	24	7	16	16	44	111	184	132	16	12	1	15	8	12	23	53	31	5	2	9	1	2	12	5	8	5	41	44	52	105	48	77	4	11	12	20	141	105	0	0	12	25	1	7	8	7	62	93	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	4	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	2	0	1	0	0	0	0	1	2	2	0	0	0	1	0	0	0	0	0	95	129	115	93	81	70	84	114	73	81	14	36	31	235	329	480	518	15	8	9	85	35	33	84	244	105	9	17	8	21	31	29	35	98	176	156	366	210	8	9	84	50	556	380	2	1	13	17	12	14	10	111	77	0	0	0	1	0	6	0	4	22	0	0	5	2
Eukaryota	Placozoa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	3	0	1	0	2	3	0	1	2	1	0	0	0	1	2	1	2	3	1	2	0	0	0	1	3	3	2	0	2	0	2	0	20	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	2	0	3	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	1	2	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	Platyhelminthes	2	2	2	2	2	5	4	2	5	10	6	6	2	30	1	0	5	11	12	9	38	36	19	1	1	2	14	6	15	36	43	10	42	0	2	4	0	12	18	6	7	44	56	2	2	16	20	215	377	226	52	31	445	311	112	333	31	231	9	20	211	291	887	209	726	200	128	21	12	6	1821	155	814	318	298	263	236	31	53	80	61	1149	2587	3084	1002	771	600	51	99	1649	1470	130	236	97	85	48	76	101	180	160	50	74	77	6	20	173	11	5	103	502	501	426	406	211	96	9	14	7	192	147	152	223	136	379	72	174	171	16	15	17	102	260	204	530	190	302	1344	1062	31	29	377	612	2	7	200	462	116	276	145	1291	47	75	2	1	1	1	0	2	4	2	3	0	22	0	1	0	1	1	0	5	7	11	0	0	1	1	0	2	3	7	4	3	1	3	1	0	1	2	1	2	29	19	1	1	2	3	0	0	16	3	7	2	28	0	0	391	745	427	363	257	657	467	464	364	53	182	17	38	308	2160	2036	1812	678	253	112	39	56	29	719	635	671	335	342	175	222	57	45	74	362	924	610	1127	1114	1421	1157	105	97	1497	2367	4	4	141	517	222	179	1273	51	38	18	0	20	41	7	88	77	4	153	0	0	0	2
Eukaryota	Porifera	10	10	7	9	6	7	15	14	15	7	7	12	12	2	16	14	4	10	14	14	20	4	0	17	8	5	13	9	32	3	8	2	18	9	11	3	4	11	28	9	13	1	2	6	3	23	21	65	113	53	70	80	66	62	139	95	100	25	97	197	137	284	365	90	39	36	10	79	66	28	302	253	219	17	28	15	38	44	53	125	41	209	525	565	248	19	14	93	82	211	133	680	810	651	519	355	610	210	531	432	367	877	467	238	420	246	799	802	637	1611	2880	1521	350	233	166	340	235	226	566	813	594	252	146	497	47	238	330	182	204	155	401	687	779	1542	563	1141	302	206	371	283	1692	1243	7	5	239	380	129	503	293	285	508	825	4	5	3	3	0	2	4	5	7	4	3	6	15	6	9	9	4	8	4	1	5	5	2	3	4	7	4	4	1	3	6	2	1	9	14	4	12	9	2	1	8	3	7	11	0	1	2	3	3	8	2	2	0	2189	2913	2456	2095	1688	1364	1657	3263	1910	1606	348	3075	2959	2794	6943	11189	6036	528	346	320	1341	1265	765	1840	3500	2321	369	356	196	469	621	645	924	1687	2890	2069	4013	3281	369	290	1677	1137	7399	5055	12	28	283	385	270	334	386	1074	858	21	1	34	5	56	131	81	73	622	0	0	31	41
Eukaryota	Priapulida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	3	1	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0	2	0	0	0	3	1	1	3	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	5	1	0	5	0	2	1	1	2	1	1	0	3	0	0	0	0	1	0	4	3	0	1	0	0	0	0	0	0	0	2	2	1	0	0	2	1	0	0	10	0	1	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	Rhombozoa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	1	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	2	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	Rotifera	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	67	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	20	0	0	0	0	1	1	2	6	5	0	0	0	2	0	0	0	0	4	5	4	0	0	1	0	0	1	0	0	0	0	10	11	0	0	0	1	0	0	21	5	3	0	3	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	4	0	21	0	0	0	0	0	1	9	0	9	0	0	0	0	2	1	6	1	3	1	0	0	0	1	1	1	2	1	5	14	0	0	15	5	0	0	19	4	6	4	12	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	Streptophyta	45	56	52	60	47	47	30	59	60	31	81	52	87	47	55	24	83	136	76	126	66	62	52	48	39	21	73	57	72	75	52	21	42	18	17	45	24	68	105	62	98	32	20	39	50	220	172	839	1236	713	495	433	781	307	3081	1172	2071	396	431	569	3101	2053	2076	3632	819	376	149	2026	954	344	2254	2140	1741	539	626	352	576	955	1380	1192	646	2877	4225	5889	2547	283	237	735	499	6010	2000	815	1164	560	641	319	806	302	831	516	609	1312	1011	195	590	1819	327	356	1301	3365	3033	4340	753	891	1860	353	310	186	960	1362	1068	828	514	1120	524	1230	655	257	286	229	838	1764	1355	3880	927	2330	849	734	470	319	3970	3789	69	64	1925	839	551	1338	609	1012	4173	2100	70	90	61	56	60	74	56	127	81	72	1530	82	72	71	236	260	521	322	806	2786	34	43	42	132	141	130	547	477	893	322	35	31	56	128	179	123	303	175	443	346	73	55	419	382	34	17	1379	297	470	241	609	478	150	2144	3535	1860	1884	2034	2191	1475	6007	3437	1839	1272	956	1026	4230	13700	11023	13914	908	741	872	859	1100	659	2404	4194	3383	881	839	694	753	636	609	684	2220	5715	3314	6420	6107	693	668	1477	1062	13731	15535	67	83	1142	671	704	536	768	5738	1413	85	47	130	112	143	481	627	163	2078	5	12	818	42
Eukaryota	Tardigrada	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	3	2	0	0	1	4	5	0	6	0	2	0	3	5	1	12	4	8	0	1	1	1	4	3	15	10	8	15	1	0	1	1	6	5	8	0	13	6	0	2	11	4	0	3	3	2	0	2	1	4	2	1	5	2	1	2	12	0	1	2	1	2	2	14	37	11	1	0	0	3	3	2	15	4	25	1	21	7	2	2	2	2	1	3	4	0	2	13	24	0	0	5	2	3	0	15	11	8	30	11	34	3	46	1	1	1	1	0	0	0	0	1	1	0	0	1	0	0	1	0	10	49	6	0	0	1	0	1	0	5	1	6	3	0	0	0	0	0	0	0	1	1	9	0	0	1	0	0	0	8	7	8	5	10	0	0	2	3	3	3	0	3	2	7	7	3	13	0	0	1	4	10	2	4	18	8	1	0	0	2	3	5	16	9	4	6	1	1	1	1	3	3	4	2	17	10	2	1	8	7	0	2	14	7	7	3	23	3	27	0	0	0	1	0	1	1	0	0	0	0	0	0
Eukaryota	Unassigned	4327	4307	4359	4501	4991	3762	2677	4270	4303	3903	6833	5699	5883	11714	2246	1636	6257	12377	7232	12397	9116	14345	13453	3245	2395	1894	8682	6604	8390	16673	12886	6705	9846	1781	1895	1986	1543	7645	9402	6569	7418	9704	8162	2314	2634	16922	13774	220324	285507	186553	276578	256028	236634	260158	617208	353705	266786	206728	104822	227217	522197	1099397	915660	1097361	605248	460647	303642	189821	139357	126238	1020783	870681	692391	221984	555543	192758	446536	106343	184543	198298	147932	861580	1716817	2452077	784998	366613	171899	233657	230056	1915713	903968	186010	243996	143391	179499	96853	175277	98638	174088	146506	153171	251804	200153	92623	171061	325530	76430	77209	300789	532618	513142	731064	257247	268973	434472	102464	66832	81688	226936	276856	234499	248426	187247	291449	128194	245202	323204	63222	67652	52817	155318	312782	242616	683128	220805	391801	372946	325768	105003	98945	569417	458701	2766	2583	239418	195261	146908	280001	232902	495420	1762009	2776365	8822	12363	8439	9859	8764	7996	6593	18328	10570	11439	45940	5668	5493	13722	36269	39692	45865	40746	34152	25789	8953	7091	6328	12645	17270	16093	30525	36389	21648	38795	4845	4703	7124	12184	17486	12739	24327	19081	33347	31871	7879	6005	29528	24665	398	394	39238	33643	24808	29836	30840	9914	4293	573715	808035	503111	628798	476829	564150	465406	1231809	761373	642604	275868	271538	290907	1045638	2180676	1887971	2638543	366341	530622	415828	369271	295202	311178	649887	1014167	830871	475287	301226	426263	450267	181211	173205	219864	505001	1072256	664085	1367386	1150225	508274	351794	409110	377518	2207371	1939025	3674	3427	293554	181548	234916	386472	387357	2561581	2121068	36090	3902	18808	120410	112268	390305	208653	36480	359202	208	398	985682	893367
Eukaryota	Xanthophyceae	0	0	0	0	5	1	0	1	0	0	0	2	2	0	0	1	1	2	0	2	0	0	0	0	0	1	1	3	0	0	0	2	0	0	0	0	1	0	1	1	1	0	0	2	0	2	1	0	0	0	1	0	2	0	2	0	0	0	0	1	0	1	3	1	0	0	0	0	1	0	2	1	1	0	1	0	0	1	0	0	0	2	1	2	1	1	0	0	0	3	5	15	12	10	15	3	21	4	26	16	16	41	15	10	36	18	5	7	33	56	82	95	18	23	17	5	8	5	21	23	26	9	6	36	1	18	10	9	4	3	18	43	20	62	16	74	10	19	9	12	38	34	0	1	10	23	7	42	12	17	135	309	1	5	8	7	6	4	4	30	4	8	26	2	1	11	29	47	44	21	25	20	3	2	4	8	14	10	19	29	13	18	1	4	3	5	17	9	13	9	19	13	7	8	22	12	1	0	22	22	22	9	16	0	0	33	39	22	31	26	19	25	48	29	26	6	19	17	48	134	109	134	9	13	7	17	17	13	42	49	38	8	6	7	11	15	13	15	35	72	45	91	78	10	5	20	20	101	91	3	0	8	7	2	9	14	211	222	0	0	0	0	0	1	4	1	12	0	0	12	21
Eukaryota	Xenacoelomorpha	0	0	1	0	0	1	0	2	1	2	0	0	0	1	0	0	0	3	1	0	2	0	0	0	3	0	1	0	5	2	2	0	1	0	0	0	1	0	0	1	1	1	1	0	0	6	2	0	0	0	3	2	0	1	1	1	0	4	0	0	0	2	1	1	4	2	1	1	0	0	6	0	2	8	9	2	5	0	0	1	1	2	4	4	1	4	3	1	0	53	3	1	0	0	1	1	1	0	2	1	0	4	3	0	0	6	0	1	1	4	3	5	8	9	13	0	1	1	2	1	3	6	1	21	3	15	4	3	0	1	2	11	1	3	1	6	9	11	10	0	52	3	1	0	14	12	6	13	7	24	14	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	1	1	0	0	1	0	0	0	0	2	1	1	0	1	0	1	1	0	2	2	8	4	5	5	2	11	3	1	2	9	7	16	4	4	15	2	1	1	3	6	2	11	5	5	8	2	1	1	6	38	6	7	12	15	10	17	4	176	9	0	0	9	8	7	6	21	24	5	1	0	1	0	0	0	3	0	2	1	1	1	0
